LIWC,VADER,corr,pval,n
feeling_norm,vader_neg,-0.007321945027120114,1.2181399430039815e-05,356910
feeling_norm,vader_neu,-0.0897692530283006,0.0,356910
feeling_norm,vader_compound,-0.003174788547026207,0.0578703742400421,356910
time_norm,vader_pos,-0.03905346612227409,1.73632722234929e-120,356910
time_norm,vader_neg,-0.021367848612003575,2.5069002271594326e-37,356910
time_norm,vader_neu,0.04999038267765647,3.194777442331468e-196,356910
time_norm,vader_compound,-0.03978619685085458,5.590986573058948e-125,356910
focuspast_norm,vader_pos,-0.054300536617558084,3.433318772347951e-231,356910
focuspast_norm,vader_neg,0.003412159388308772,0.04150103560874649,356910
focuspast_norm,vader_neu,0.05064690896876924,2.3183466726643996e-201,356910
focuspast_norm,vader_compound,-0.0505723043649226,8.965345567127379e-201,356910
focuspresent_norm,vader_pos,-0.04271521005372795,9.05097495697388e-144,356910
focuspresent_norm,vader_neg,0.030125826584178648,1.886663916502906e-72,356910
focuspresent_norm,vader_neu,0.02421583320019518,1.899946402088911e-47,356910
focuspresent_norm,vader_compound,-0.07916724469241956,0.0,356910
focusfuture_norm,vader_pos,-0.015658468715195453,8.343025466726146e-21,356910
focusfuture_norm,vader_neg,0.0034949054512860103,0.03680473074142897,356910
focusfuture_norm,vader_neu,0.013175138824491527,3.506993444001639e-15,356910
focusfuture_norm,vader_compound,-0.01930068231283442,9.138957217129215e-31,356910
Conversation_norm,vader_pos,0.04756713520053696,7.789973210793455e-178,356910
Conversation_norm,vader_neg,0.031997361966278406,1.698945597582569e-81,356910
Conversation_norm,vader_neu,-0.06429107188158206,2e-323,356910
Conversation_norm,vader_compound,-0.013251213656160481,2.43598218533868e-15,356910
netspeak_norm,vader_pos,0.0021413288457914352,0.20080252511027588,356910
netspeak_norm,vader_neg,0.02387153618789046,3.704982990353503e-46,356910
netspeak_norm,vader_neu,-0.015668095234885212,7.901051054206575e-21,356910
netspeak_norm,vader_compound,-0.023563020502137634,5.1191861309054785e-45,356910
assent_norm,vader_pos,0.06223325420036814,3.860322118967611e-303,356910
assent_norm,vader_neg,0.022163177934399092,4.9998249872405165e-40,356910
assent_norm,vader_neu,-0.07289545087551548,0.0,356910
assent_norm,vader_compound,0.0014475155985623639,0.3871642727020405,356910
nonflu_norm,vader_pos,0.0029744414056867407,0.07557040222157106,356910
nonflu_norm,vader_neg,0.025813013820836422,1.1339441737525842e-53,356910
nonflu_norm,vader_neu,-0.017581773894224415,8.238533475856656e-26,356910
nonflu_norm,vader_compound,-0.01184195201161774,1.4962590082267354e-12,356910
filler_norm,vader_pos,0.057734072651364376,4.002083845993506e-261,356910
filler_norm,vader_neg,-0.009863797183314073,3.793681185089e-09,356910
filler_norm,vader_neu,-0.050297821724341295,1.2770024186649073e-198,356910
filler_norm,vader_compound,0.02392389671011245,2.364710379127302e-46,356910
AllPunc_norm,vader_pos,-0.013239537403793468,2.5764518597441262e-15,356910
AllPunc_norm,vader_neg,-0.0019399131997113004,0.2464810873572582,356910
AllPunc_norm,vader_neu,0.013927150778715763,8.742678096475158e-17,356910
AllPunc_norm,vader_compound,-0.013163162161643231,3.7133835490303296e-15,356910
Period_norm,vader_pos,-0.007736777744457894,3.797750073469984e-06,356910
Period_norm,vader_neg,0.00011619222876838888,0.9446590867930134,356910
Period_norm,vader_neu,0.00742688141358772,9.121745560424155e-06,356910
Period_norm,vader_compound,-0.007703849620455491,4.174860979302987e-06,356910
Comma_norm,vader_pos,,,356910
Comma_norm,vader_neg,,,356910
Comma_norm,vader_neu,,,356910
Comma_norm,vader_compound,,,356910
QMark_norm,vader_pos,-0.0046439740820537765,0.005530266661429098,356910
QMark_norm,vader_neg,-0.0027873113021641095,0.09587457834682003,356910
QMark_norm,vader_neu,0.006084725905046022,0.0002778140655743158,356910
QMark_norm,vader_compound,-0.0029804832275814493,0.07497841311448959,356910
Exclam_norm,vader_pos,-0.0012662193185429861,0.44937242508971686,356910
Exclam_norm,vader_neg,-0.002185505062190674,0.1916681315839952,356910
Exclam_norm,vader_neu,0.0024707892976096116,0.1399184801183114,356910
Exclam_norm,vader_compound,-0.001281649391589039,0.4438667848100828,356910
Apostro_norm,vader_pos,-0.019567789022799577,1.4128147077645805e-31,356910
Apostro_norm,vader_neg,0.0016860743718399014,0.31379504331679753,356910
Apostro_norm,vader_neu,0.01799155604815652,5.968855699963147e-27,356910
Apostro_norm,vader_compound,-0.021421907162857596,1.6546177930504313e-37,356910
OtherP_norm,vader_pos,-0.009961203026755223,2.6627593056460013e-09,356910
OtherP_norm,vader_neg,-0.005471120662936336,0.0010809361514070564,356910
OtherP_norm,vader_neu,0.012762808240141149,2.4397062892478588e-14,356910
OtherP_norm,vader_compound,-0.007240106720937382,1.5224005227108907e-05,356910
Emoji_norm,vader_pos,0.04776765435855143,2.5397099713231333e-179,356910
Emoji_norm,vader_neg,0.026103171377635934,7.612290281414428e-55,356910
Emoji_norm,vader_neu,-0.06112818434082142,1.5848750170408502e-292,356910
Emoji_norm,vader_compound,0.023956232930912768,1.7911639571686193e-46,356910
